ID,username,mail,street,language,PLZ
2245,Hilfikon_admin,mail_hilfikon@aargau.ch,Tellstrasse 31,FR,5613
2246,Sarmenstorf_admin,mail_sarmenstorf@aargau.ch,Rue de la Croix-Rouge 61,IT,5614
2247,Fahrwangen_admin,mail_fahrwangen@aargau.ch,Marktplatz 33,FR,5615
2248,Meisterschwanden_admin,mail_meisterschwanden@aargau.ch,Werdstrasse 17,FR,5616
2249,Tennwil_admin,mail_tennwil@aargau.ch,Via Trevano 48,DE,5617
2250,Bettwil_admin,mail_bettwil@aargau.ch,Poststrasse 23,DE,5618
2251,Büttikon_AG_admin,mail_büttikon_ag@aargau.ch,Industriestrasse 78,DE,5619
2252,Uezwil_admin,mail_uezwil@aargau.ch,Zürcherstrasse 95,DE,5619
2253,Bremgarten_AG_admin,mail_bremgarten_ag@aargau.ch,Industriestrasse 51,DE,5620
2254,Zufikon_admin,mail_zufikon@aargau.ch,Industriestrasse 70,IT,5621
2255,Waltenschwil_admin,mail_waltenschwil@aargau.ch,Piazza Riforma 35,DE,5622
2256,Boswil_admin,mail_boswil@aargau.ch,Marktplatz 72,DE,5623
2257,Waldhäusern_AG_admin,mail_waldhäusern_ag@aargau.ch,Werdstrasse 6,FR,5624
2258,Bünzen_admin,mail_bünzen@aargau.ch,Marktplatz 80,IT,5624
2259,Kallern_admin,mail_kallern@aargau.ch,Via Trevano 13,DE,5625
2260,Hermetschwil-Staffeln_admin,mail_hermetschwil-staffeln@aargau.ch,Usterstrasse 70,FR,5626
2261,Besenbüren_admin,mail_besenbüren@aargau.ch,Tellstrasse 89,FR,5627
2262,Aristau_admin,mail_aristau@aargau.ch,Werdstrasse 18,DE,5628
2263,Muri_AG_admin,mail_muri_ag@aargau.ch,Marktgasse 19,DE,5630
2264,Buttwil_admin,mail_buttwil@aargau.ch,Industriestrasse 55,FR,5632
2265,Merenschwand_admin,mail_merenschwand@aargau.ch,Rue de l'hôpital 5,IT,5634
2266,Benzenschwil_admin,mail_benzenschwil@aargau.ch,Tellstrasse 8,FR,5636
2267,Geltwil_admin,mail_geltwil@aargau.ch,Winkelriedstrasse 7,DE,5637
2268,Beinwil_(Freiamt)_admin,mail_beinwil_(freiamt)@aargau.ch,Morgartenstrasse 65,FR,5637
2269,Mühlau_admin,mail_mühlau@aargau.ch,Bahnhofstrasse 85,IT,5642
2270,Alikon_admin,mail_alikon@aargau.ch,Marktplatz 60,FR,5643
2271,Meienberg_admin,mail_meienberg@aargau.ch,Industriestrasse 67,IT,5643
2272,Sins_admin,mail_sins@aargau.ch,Dufourstrasse 12,IT,5643
2273,Auw_admin,mail_auw@aargau.ch,Marktgasse 71,IT,5644
2274,Aettenschwil_admin,mail_aettenschwil@aargau.ch,Hirschengraben 46,IT,5645
2275,Fenkrieden_admin,mail_fenkrieden@aargau.ch,Industriestrasse 14,IT,5645
2276,Abtwil_AG_admin,mail_abtwil_ag@aargau.ch,Zürcherstrasse 6,DE,5646
2277,Oberrüti_admin,mail_oberrüti@aargau.ch,Dufourstrasse 39,IT,5647
2278,Niederlenz_admin,mail_niederlenz@aargau.ch,Morgartenstrasse 35,DE,5702
2279,Seon_admin,mail_seon@aargau.ch,Industriestrasse 18,IT,5703
2280,Egliswil_admin,mail_egliswil@aargau.ch,Rue du Château 95,FR,5704
2281,Hallwil_admin,mail_hallwil@aargau.ch,Rue de l'hôpital 54,DE,5705
2282,Boniswil_admin,mail_boniswil@aargau.ch,Industriestrasse 14,FR,5706
2283,Seengen_admin,mail_seengen@aargau.ch,Rue de l'hôpital 8,FR,5707
2284,Birrwil_admin,mail_birrwil@aargau.ch,Tellstrasse 38,FR,5708
2285,Beinwil_am See_admin,mail_beinwil_am see@aargau.ch,Zürcherstrasse 10,IT,5712
2286,Gränichen_admin,mail_gränichen@aargau.ch,Industriestrasse 59,IT,5722
2287,Teufenthal_AG_admin,mail_teufenthal_ag@aargau.ch,Usterstrasse 77,DE,5723
2288,Dürrenäsch_admin,mail_dürrenäsch@aargau.ch,Piazza Riforma 11,FR,5724
2289,Leutwil_admin,mail_leutwil@aargau.ch,Rue de la Croix-Rouge 98,DE,5725
2290,Unterkulm_admin,mail_unterkulm@aargau.ch,Bärenplatz 46,DE,5726
2291,Oberkulm_admin,mail_oberkulm@aargau.ch,Poststrasse 28,IT,5727
2292,Gontenschwil_admin,mail_gontenschwil@aargau.ch,Usterstrasse 53,DE,5728
2293,Zetzwil_admin,mail_zetzwil@aargau.ch,Marktgasse 25,DE,5732
2294,Leimbach_AG_admin,mail_leimbach_ag@aargau.ch,Bahnhofstrasse 82,IT,5733
2295,Reinach_AG_admin,mail_reinach_ag@aargau.ch,Zürcherstrasse 80,IT,5734
2296,Pfeffikon_LU_admin,mail_pfeffikon_lu@luzern.ch,Tellstrasse 98,FR,5735
2297,Burg_AG_admin,mail_burg_ag@aargau.ch,Tellstrasse 55,DE,5736
2298,Menziken_admin,mail_menziken@aargau.ch,Poststrasse 95,FR,5737
2299,Kölliken_admin,mail_kölliken@aargau.ch,Morgartenstrasse 60,DE,5742
2300,Safenwil_admin,mail_safenwil@aargau.ch,Place de l'hôtel 85,DE,5745
2301,Walterswil_SO_admin,mail_walterswil_so@solothurn.ch,Zürcherstrasse 69,DE,5746
2302,Luzern_admin,mail_luzern@luzern.ch,Rue du Château 79,IT,6000
2303,St._Niklausen LU_admin,mail_st._niklausen lu@luzern.ch,Rue de l'hôpital 18,DE,6005
2304,Kriens_admin,mail_kriens@luzern.ch,Rue du Château 18,IT,6010
2305,Pilatus_Kulm_admin,mail_pilatus_kulm@obwalden.ch,Dufourstrasse 85,FR,6010
2306,Obernau_admin,mail_obernau@luzern.ch,Rue du Château 75,DE,6012
2307,Eigenthal_admin,mail_eigenthal@luzern.ch,Zürcherstrasse 100,FR,6013
2308,Hellbühl_admin,mail_hellbühl@luzern.ch,Industriestrasse 14,IT,6016
2309,Ruswil_admin,mail_ruswil@luzern.ch,Place de l'hôtel 95,IT,6017
2310,Buttisholz_admin,mail_buttisholz@luzern.ch,Hirschengraben 72,FR,6018
2311,Sigigen_admin,mail_sigigen@luzern.ch,Rue du Château 59,IT,6019
2312,Emmenbrücke_admin,mail_emmenbrücke@luzern.ch,Dufourstrasse 34,FR,6020
2313,Grosswangen_admin,mail_grosswangen@luzern.ch,Tellstrasse 34,DE,6022
2314,Rothenburg_admin,mail_rothenburg@luzern.ch,Winkelriedstrasse 100,DE,6023
2315,Hildisrieden_admin,mail_hildisrieden@luzern.ch,Rue de la Croix-Rouge 8,DE,6024
2316,Neudorf_admin,mail_neudorf@luzern.ch,Morgartenstrasse 63,DE,6025
2317,Rain_admin,mail_rain@luzern.ch,Morgartenstrasse 90,DE,6026
2318,Römerswil_LU_admin,mail_römerswil_lu@luzern.ch,Marktgasse 56,IT,6027
2319,Herlisberg_admin,mail_herlisberg@luzern.ch,Morgartenstrasse 80,IT,6028
2320,Ebikon_admin,mail_ebikon@luzern.ch,Usterstrasse 7,IT,6030
2321,Emmen_admin,mail_emmen@luzern.ch,Industriestrasse 88,IT,6032
2322,Buchrain_admin,mail_buchrain@luzern.ch,Hirschengraben 79,DE,6033
2323,Inwil_admin,mail_inwil@luzern.ch,Morgartenstrasse 39,IT,6034
2324,Perlen_admin,mail_perlen@luzern.ch,Rue de la Croix-Rouge 38,IT,6035
2325,Dierikon_admin,mail_dierikon@luzern.ch,Werdstrasse 52,FR,6036
2326,Root_admin,mail_root@luzern.ch,Bärenplatz 35,FR,6037
2327,Gisikon_admin,mail_gisikon@luzern.ch,Poststrasse 80,IT,6038
2328,Honau_admin,mail_honau@luzern.ch,Marktplatz 83,DE,6038
2329,Root_Längenbold_admin,mail_root_längenbold@luzern.ch,Winkelriedstrasse 16,IT,6039
2330,Dietwil_admin,mail_dietwil@aargau.ch,Bärenplatz 73,DE,6042
2331,Adligenswil_admin,mail_adligenswil@luzern.ch,Hirschengraben 51,IT,6043
2332,Udligenswil_admin,mail_udligenswil@luzern.ch,Usterstrasse 87,IT,6044
2333,Meggen_admin,mail_meggen@luzern.ch,Rue de l'hôpital 53,IT,6045
2334,Kastanienbaum_admin,mail_kastanienbaum@luzern.ch,Bahnhofstrasse 26,IT,6047
2335,Horw_admin,mail_horw@luzern.ch,Dufourstrasse 53,FR,6048
2336,Hergiswil_NW_admin,mail_hergiswil_nw@nidwalden.ch,Poststrasse 71,FR,6052
2337,Alpnachstad_admin,mail_alpnachstad@obwalden.ch,Werdstrasse 39,IT,6053
2338,Alpnach_Dorf_admin,mail_alpnach_dorf@obwalden.ch,Poststrasse 26,FR,6055
2339,Kägiswil_admin,mail_kägiswil@obwalden.ch,Tellstrasse 77,FR,6056
2340,Sarnen_admin,mail_sarnen@obwalden.ch,Werdstrasse 6,FR,6060
2341,Ramersberg_admin,mail_ramersberg@obwalden.ch,Industriestrasse 99,IT,6060
2342,Wilen_(Sarnen)_admin,mail_wilen_(sarnen)@obwalden.ch,Industriestrasse 20,DE,6062
2343,Stalden_(Sarnen)_admin,mail_stalden_(sarnen)@obwalden.ch,Bahnhofstrasse 50,IT,6063
2344,Kerns_admin,mail_kerns@obwalden.ch,Via Trevano 35,FR,6064
2345,St._Niklausen OW_admin,mail_st._niklausen ow@obwalden.ch,Piazza Riforma 46,DE,6066
2346,Melchtal_admin,mail_melchtal@obwalden.ch,Rue de la Croix-Rouge 86,DE,6067
2347,Melchsee-Frutt_admin,mail_melchsee-frutt@obwalden.ch,Morgartenstrasse 4,IT,6068
2348,Sachseln_admin,mail_sachseln@obwalden.ch,Dufourstrasse 63,DE,6072
2349,Flüeli-Ranft_admin,mail_flüeli-ranft@obwalden.ch,Rue de l'hôpital 55,DE,6073
2350,Giswil_admin,mail_giswil@obwalden.ch,Rue de la Croix-Rouge 5,DE,6074
2351,Bürglen_OW_admin,mail_bürglen_ow@obwalden.ch,Dufourstrasse 56,DE,6078
2352,Lungern_admin,mail_lungern@obwalden.ch,Place de l'hôtel 100,DE,6078
2353,Hasliberg_Hohfluh_admin,mail_hasliberg_hohfluh@bern.ch,Tellstrasse 11,IT,6083
2354,Hasliberg_Wasserwendi_admin,mail_hasliberg_wasserwendi@bern.ch,Marktgasse 96,FR,6084
2355,Hasliberg_Goldern_admin,mail_hasliberg_goldern@bern.ch,Usterstrasse 57,FR,6085
2356,Hasliberg_Reuti_admin,mail_hasliberg_reuti@bern.ch,Werdstrasse 3,IT,6086
2357,Malters_admin,mail_malters@luzern.ch,Tellstrasse 22,FR,6102
2358,Schwarzenberg_LU_admin,mail_schwarzenberg_lu@luzern.ch,Usterstrasse 33,IT,6103
2359,Schachen_LU_admin,mail_schachen_lu@luzern.ch,Marktplatz 14,IT,6105
2360,Werthenstein_admin,mail_werthenstein@luzern.ch,Bärenplatz 17,DE,6106
2361,Fontannen_b. Wolhusen_admin,mail_fontannen_b. wolhusen@luzern.ch,Winkelriedstrasse 1,IT,6110
2362,Wolhusen_admin,mail_wolhusen@luzern.ch,Industriestrasse 25,DE,6110
2363,Doppleschwand_admin,mail_doppleschwand@luzern.ch,Piazza Riforma 62,FR,6112
2364,Romoos_admin,mail_romoos@luzern.ch,Rue de la Croix-Rouge 26,FR,6113
2365,Steinhuserberg_admin,mail_steinhuserberg@luzern.ch,Place de l'hôtel 3,IT,6114
2366,Menznau_admin,mail_menznau@luzern.ch,Bärenplatz 32,FR,6122
2367,Geiss_admin,mail_geiss@luzern.ch,Bärenplatz 27,FR,6123
2368,Menzberg_admin,mail_menzberg@luzern.ch,Zürcherstrasse 99,FR,6125
2369,Daiwil_admin,mail_daiwil@luzern.ch,Rue de la Croix-Rouge 4,FR,6126
2370,Willisau_admin,mail_willisau@luzern.ch,Rue de l'hôpital 40,IT,6130
2371,Rohrmatt_admin,mail_rohrmatt@luzern.ch,Werdstrasse 5,FR,6132
2372,Hergiswil_b. Willisau_admin,mail_hergiswil_b. willisau@luzern.ch,Industriestrasse 16,FR,6133
2373,Gettnau_admin,mail_gettnau@luzern.ch,Dufourstrasse 70,FR,6142
2374,Ohmstal_admin,mail_ohmstal@luzern.ch,Hirschengraben 73,DE,6143
2375,Zell_LU_admin,mail_zell_lu@luzern.ch,Piazza Riforma 14,FR,6144
2376,Fischbach_LU_admin,mail_fischbach_lu@luzern.ch,Hirschengraben 77,IT,6145
2377,Grossdietwil_admin,mail_grossdietwil@luzern.ch,Usterstrasse 48,FR,6146
2378,Altbüron_admin,mail_altbüron@luzern.ch,Tellstrasse 28,FR,6147
2379,Hüswil_admin,mail_hüswil@luzern.ch,Marktplatz 68,DE,6152
2380,Ufhusen_admin,mail_ufhusen@luzern.ch,Piazza Riforma 93,FR,6153
2381,Hofstatt_admin,mail_hofstatt@luzern.ch,Industriestrasse 80,DE,6154
2382,Luthern_Bad_admin,mail_luthern_bad@luzern.ch,Via Trevano 61,FR,6156
2383,Luthern_admin,mail_luthern@luzern.ch,Via Trevano 23,FR,6156
2384,Rengg_admin,mail_rengg@luzern.ch,Werdstrasse 95,DE,6162
2385,Finsterwald_b. Entlebuch_admin,mail_finsterwald_b. entlebuch@luzern.ch,Werdstrasse 8,IT,6162
2386,Entlebuch_admin,mail_entlebuch@luzern.ch,Marktplatz 100,IT,6162
2387,Ebnet_admin,mail_ebnet@luzern.ch,Industriestrasse 12,FR,6163
2388,Hasle_LU_admin,mail_hasle_lu@luzern.ch,Bärenplatz 40,IT,6166
2389,Bramboden_admin,mail_bramboden@luzern.ch,Bahnhofstrasse 73,IT,6167
2390,Schüpfheim_admin,mail_schüpfheim@luzern.ch,Hirschengraben 76,FR,6170
2391,Flühli_LU_admin,mail_flühli_lu@luzern.ch,Bärenplatz 73,FR,6173
2392,Sörenberg_admin,mail_sörenberg@luzern.ch,Zürcherstrasse 16,DE,6174
2393,Escholzmatt_admin,mail_escholzmatt@luzern.ch,Marktgasse 82,FR,6182
2394,Wiggen_admin,mail_wiggen@luzern.ch,Marktgasse 48,DE,6192
2395,Marbach_LU_admin,mail_marbach_lu@luzern.ch,Via Trevano 94,IT,6196
2396,Schangnau_admin,mail_schangnau@bern.ch,Morgartenstrasse 88,DE,6197
2397,Sempach_Station_admin,mail_sempach_station@luzern.ch,Zürcherstrasse 40,IT,6203
2398,Sempach_admin,mail_sempach@luzern.ch,Place de l'hôtel 84,DE,6204
2399,Eich_admin,mail_eich@luzern.ch,Dufourstrasse 61,FR,6205
2400,Neuenkirch_admin,mail_neuenkirch@luzern.ch,Via Trevano 70,IT,6206
2401,Nottwil_admin,mail_nottwil@luzern.ch,Werdstrasse 89,FR,6207
2402,Oberkirch_LU_admin,mail_oberkirch_lu@luzern.ch,Winkelriedstrasse 65,IT,6208
2403,Sursee_admin,mail_sursee@luzern.ch,Industriestrasse 28,FR,6210
2404,Buchs_LU_admin,mail_buchs_lu@luzern.ch,Via Trevano 97,IT,6211
2405,Kaltbach_admin,mail_kaltbach@luzern.ch,Dufourstrasse 41,FR,6212
2406,St._Erhard_admin,mail_st._erhard@luzern.ch,Via Trevano 83,DE,6212
2407,Knutwil_admin,mail_knutwil@luzern.ch,Bärenplatz 2,DE,6213
2408,Schenkon_admin,mail_schenkon@luzern.ch,Bärenplatz 83,FR,6214
2409,Schwarzenbach_Beromünster_admin,mail_schwarzenbach_beromünster@luzern.ch,Industriestrasse 21,IT,6215
2410,Beromünster_admin,mail_beromünster@luzern.ch,Dufourstrasse 73,FR,6215
2411,Mauensee_admin,mail_mauensee@luzern.ch,Tellstrasse 81,IT,6216
2412,Kottwil_admin,mail_kottwil@luzern.ch,Dufourstrasse 12,IT,6217
2413,Ettiswil_admin,mail_ettiswil@luzern.ch,Via Trevano 8,FR,6218
2414,Rickenbach_LU_admin,mail_rickenbach_lu@luzern.ch,Via Trevano 65,IT,6221
2415,Gunzwil_admin,mail_gunzwil@luzern.ch,Piazza Riforma 49,DE,6222
2416,Schlierbach_admin,mail_schlierbach@luzern.ch,Tellstrasse 84,FR,6231
2417,Geuensee_admin,mail_geuensee@luzern.ch,Marktgasse 32,FR,6232
2418,Büron_admin,mail_büron@luzern.ch,Marktplatz 94,FR,6233
2419,Kulmerau_admin,mail_kulmerau@luzern.ch,Zürcherstrasse 51,IT,6234
2420,Triengen_admin,mail_triengen@luzern.ch,Dufourstrasse 1,DE,6234
2421,Winikon_admin,mail_winikon@luzern.ch,Usterstrasse 25,DE,6235
2422,Wilihof_admin,mail_wilihof@luzern.ch,Usterstrasse 34,FR,6236
2423,Wauwil_admin,mail_wauwil@luzern.ch,Rue de l'hôpital 46,FR,6242
2424,Egolzwil_admin,mail_egolzwil@luzern.ch,Bärenplatz 14,DE,6243
2425,Nebikon_admin,mail_nebikon@luzern.ch,Hirschengraben 16,IT,6244
2426,Ebersecken_admin,mail_ebersecken@luzern.ch,Piazza Riforma 26,DE,6245
2427,Altishofen_admin,mail_altishofen@luzern.ch,Bahnhofstrasse 37,DE,6246
2428,Schötz_admin,mail_schötz@luzern.ch,Rue de la Croix-Rouge 82,IT,6247
2429,Alberswil_admin,mail_alberswil@luzern.ch,Hirschengraben 36,FR,6248
2430,Dagmersellen_admin,mail_dagmersellen@luzern.ch,Piazza Riforma 48,IT,6252
2431,Uffikon_admin,mail_uffikon@luzern.ch,Place de l'hôtel 35,IT,6253
2432,Reidermoos_admin,mail_reidermoos@luzern.ch,Zürcherstrasse 36,FR,6260
2433,Hintermoos_admin,mail_hintermoos@luzern.ch,Bärenplatz 19,FR,6260
2434,Mehlsecken_admin,mail_mehlsecken@luzern.ch,Industriestrasse 89,IT,6260
2435,Reiden_admin,mail_reiden@luzern.ch,Winkelriedstrasse 43,IT,6260
2436,Langnau_b. Reiden_admin,mail_langnau_b. reiden@luzern.ch,Morgartenstrasse 24,IT,6262
2437,Richenthal_admin,mail_richenthal@luzern.ch,Morgartenstrasse 41,FR,6263
2438,Pfaffnau_admin,mail_pfaffnau@luzern.ch,Industriestrasse 36,FR,6264
2439,Roggliswil_admin,mail_roggliswil@luzern.ch,Usterstrasse 88,DE,6265
2440,Eschenbach_LU_admin,mail_eschenbach_lu@luzern.ch,Marktgasse 10,IT,6274
2441,Ballwil_admin,mail_ballwil@luzern.ch,Rue de la Croix-Rouge 7,IT,6275
2442,Hohenrain_admin,mail_hohenrain@luzern.ch,Marktgasse 41,DE,6276
2443,Kleinwangen_admin,mail_kleinwangen@luzern.ch,Winkelriedstrasse 50,FR,6277
2444,Lieli_LU_admin,mail_lieli_lu@luzern.ch,Zürcherstrasse 85,DE,6277
2445,Hochdorf_admin,mail_hochdorf@luzern.ch,Bahnhofstrasse 69,FR,6280
2446,Urswil_admin,mail_urswil@luzern.ch,Marktgasse 53,IT,6280
2447,Baldegg_admin,mail_baldegg@luzern.ch,Rue de la Croix-Rouge 69,FR,6283
2448,Sulz_LU_admin,mail_sulz_lu@luzern.ch,Piazza Riforma 2,IT,6284
2449,Gelfingen_admin,mail_gelfingen@luzern.ch,Dufourstrasse 16,IT,6284
2450,Retschwil_admin,mail_retschwil@luzern.ch,Marktplatz 23,FR,6285
2451,Hitzkirch_admin,mail_hitzkirch@luzern.ch,Rue de l'hôpital 38,FR,6285
2452,Altwis_admin,mail_altwis@luzern.ch,Bahnhofstrasse 31,DE,6286
2453,Aesch_LU_admin,mail_aesch_lu@luzern.ch,Morgartenstrasse 32,IT,6287
2454,Schongau_admin,mail_schongau@luzern.ch,Morgartenstrasse 89,DE,6288
2455,Müswangen_admin,mail_müswangen@luzern.ch,Via Trevano 85,IT,6289
2456,Hämikon_admin,mail_hämikon@luzern.ch,Hirschengraben 31,DE,6289
2457,Ermensee_admin,mail_ermensee@luzern.ch,Bahnhofstrasse 22,IT,6294
2458,Mosen_admin,mail_mosen@luzern.ch,Industriestrasse 77,FR,6295
2459,Zug_admin,mail_zug@zug.ch,Bärenplatz 17,IT,6300
2460,Zugerberg_admin,mail_zugerberg@zug.ch,Via Trevano 28,DE,6300
2461,Steinhausen_admin,mail_steinhausen@zug.ch,Tellstrasse 49,DE,6312
2462,Edlibach_admin,mail_edlibach@zug.ch,Winkelriedstrasse 80,DE,6313
2463,Finstersee_admin,mail_finstersee@zug.ch,Werdstrasse 97,DE,6313
2464,Menzingen_admin,mail_menzingen@zug.ch,Werdstrasse 41,FR,6313
2465,Neuägeri_admin,mail_neuägeri@zug.ch,Industriestrasse 54,FR,6314
2466,Unterägeri_admin,mail_unterägeri@zug.ch,Rue de l'hôpital 22,IT,6314
2467,Morgarten_admin,mail_morgarten@zug.ch,Place de l'hôtel 100,FR,6315
2468,Alosen_admin,mail_alosen@zug.ch,Rue de la Croix-Rouge 55,FR,6315
2469,Oberägeri_admin,mail_oberägeri@zug.ch,Rue du Château 33,IT,6315
2470,Oberwil_b. Zug_admin,mail_oberwil_b. zug@zug.ch,Rue de l'hôpital 11,FR,6317
2471,Walchwil_admin,mail_walchwil@zug.ch,Rue du Château 52,DE,6318
2472,Allenwinden_admin,mail_allenwinden@zug.ch,Marktgasse 20,IT,6319
2473,Cham_admin,mail_cham@zug.ch,Rue de la Croix-Rouge 96,DE,6330
2474,Hünenberg_admin,mail_hünenberg@zug.ch,Rue de l'hôpital 87,DE,6331
2475,Hagendorn_admin,mail_hagendorn@zug.ch,Morgartenstrasse 3,IT,6332
2476,Hünenberg_See_admin,mail_hünenberg_see@zug.ch,Morgartenstrasse 46,IT,6333
2477,Baar_admin,mail_baar@zug.ch,Zürcherstrasse 62,DE,6340
2478,Sihlbrugg_admin,mail_sihlbrugg@zug.ch,Dufourstrasse 56,DE,6340
2479,Buonas_admin,mail_buonas@zug.ch,Zürcherstrasse 62,IT,6343
2480,Risch_admin,mail_risch@zug.ch,Poststrasse 100,IT,6343
2481,Holzhäusern_ZG_admin,mail_holzhäusern_zg@zug.ch,Bahnhofstrasse 8,DE,6343
2482,Rotkreuz_admin,mail_rotkreuz@zug.ch,Usterstrasse 96,DE,6343
2483,Meierskappel_admin,mail_meierskappel@luzern.ch,Bärenplatz 47,IT,6344
2484,Neuheim_admin,mail_neuheim@zug.ch,Morgartenstrasse 79,DE,6345
2485,Weggis_admin,mail_weggis@luzern.ch,Winkelriedstrasse 26,FR,6353
2486,Vitznau_admin,mail_vitznau@luzern.ch,Morgartenstrasse 56,FR,6354
2487,Rigi_Kaltbad_admin,mail_rigi_kaltbad@luzern.ch,Tellstrasse 100,IT,6356
2488,Stansstad_admin,mail_stansstad@nidwalden.ch,Marktplatz 56,FR,6362
2489,Obbürgen_admin,mail_obbürgen@nidwalden.ch,Hirschengraben 45,IT,6363
2490,Bürgenstock_admin,mail_bürgenstock@nidwalden.ch,Werdstrasse 20,IT,6363
2491,Fürigen_admin,mail_fürigen@nidwalden.ch,Hirschengraben 76,IT,6363
2492,Kehrsiten_admin,mail_kehrsiten@nidwalden.ch,Usterstrasse 82,IT,6365
2493,Stans_admin,mail_stans@nidwalden.ch,Morgartenstrasse 23,FR,6370
2494,Oberdorf_NW_admin,mail_oberdorf_nw@nidwalden.ch,Tellstrasse 45,DE,6370
2495,Ennetmoos_admin,mail_ennetmoos@nidwalden.ch,Tellstrasse 22,IT,6372
2496,Ennetbürgen_admin,mail_ennetbürgen@nidwalden.ch,Werdstrasse 46,FR,6373
2497,Buochs_admin,mail_buochs@nidwalden.ch,Bahnhofstrasse 81,IT,6374
2498,Beckenried_admin,mail_beckenried@nidwalden.ch,Rue du Château 92,IT,6375
2499,Emmetten_admin,mail_emmetten@nidwalden.ch,Rue du Château 34,FR,6376
2500,Seelisberg_admin,mail_seelisberg@uri.ch,Industriestrasse 9,IT,6377
2501,Büren_NW_admin,mail_büren_nw@nidwalden.ch,Zürcherstrasse 72,DE,6382
2502,Niederrickenbach_admin,mail_niederrickenbach@nidwalden.ch,Rue de la Croix-Rouge 68,IT,6383
2503,Wiesenberg_admin,mail_wiesenberg@nidwalden.ch,Tellstrasse 51,IT,6383
2504,Wirzweli_admin,mail_wirzweli@nidwalden.ch,Marktgasse 76,FR,6383
2505,Dallenwil_admin,mail_dallenwil@nidwalden.ch,Marktgasse 55,IT,6383
2506,Wolfenschiessen_admin,mail_wolfenschiessen@nidwalden.ch,Hirschengraben 71,IT,6386
2507,Oberrickenbach_admin,mail_oberrickenbach@nidwalden.ch,Rue du Château 98,IT,6387
2508,Grafenort_admin,mail_grafenort@obwalden.ch,Usterstrasse 98,FR,6388
2509,Engelberg_admin,mail_engelberg@obwalden.ch,Winkelriedstrasse 54,DE,6390
2510,Merlischachen_admin,mail_merlischachen@schwyz.ch,Rue du Château 12,FR,6402
2511,Küssnacht_am Rigi_admin,mail_küssnacht_am rigi@schwyz.ch,Place de l'hôtel 82,IT,6403
2512,Greppen_admin,mail_greppen@luzern.ch,Poststrasse 61,IT,6404
2513,Immensee_admin,mail_immensee@schwyz.ch,Hirschengraben 78,DE,6405
2514,Rigi_Klösterli_admin,mail_rigi_klösterli@schwyz.ch,Usterstrasse 84,FR,6410
2515,Rigi_Staffel_admin,mail_rigi_staffel@schwyz.ch,Usterstrasse 86,IT,6410
2516,Rigi_Kulm_admin,mail_rigi_kulm@schwyz.ch,Rue de la Croix-Rouge 41,FR,6410
2517,Rigi_Scheidegg_admin,mail_rigi_scheidegg@schwyz.ch,Tellstrasse 81,DE,6410
2518,Goldau_admin,mail_goldau@schwyz.ch,Marktplatz 50,DE,6410
2519,Oberarth_admin,mail_oberarth@schwyz.ch,Zürcherstrasse 47,IT,6414
2520,Arth_admin,mail_arth@schwyz.ch,Winkelriedstrasse 45,DE,6415
2521,Steinerberg_admin,mail_steinerberg@schwyz.ch,Rue du Château 79,FR,6416
2522,Sattel_admin,mail_sattel@schwyz.ch,Marktgasse 52,FR,6417
2523,Rothenthurm_admin,mail_rothenthurm@schwyz.ch,Usterstrasse 68,IT,6418
2524,Steinen_admin,mail_steinen@schwyz.ch,Via Trevano 25,FR,6422
2525,Seewen_SZ_admin,mail_seewen_sz@schwyz.ch,Bärenplatz 3,FR,6423
2526,Lauerz_admin,mail_lauerz@schwyz.ch,Via Trevano 39,DE,6424
2527,Schwyz_admin,mail_schwyz@schwyz.ch,Via Trevano 6,FR,6430
2528,Rickenbach_b. Schwyz_admin,mail_rickenbach_b. schwyz@schwyz.ch,Marktplatz 73,IT,6432
2529,Stoos_SZ_admin,mail_stoos_sz@schwyz.ch,Hirschengraben 68,FR,6433
2530,Illgau_admin,mail_illgau@schwyz.ch,Industriestrasse 33,DE,6434
2531,Ried_(Muotathal)_admin,mail_ried_(muotathal)@schwyz.ch,Bahnhofstrasse 27,DE,6436
2532,Bisisthal_admin,mail_bisisthal@schwyz.ch,Marktgasse 19,DE,6436
2533,Muotathal_admin,mail_muotathal@schwyz.ch,Bärenplatz 26,IT,6436
2534,Ibach_admin,mail_ibach@schwyz.ch,Place de l'hôtel 49,DE,6438
2535,Brunnen_admin,mail_brunnen@schwyz.ch,Tellstrasse 7,FR,6440
2536,Rütli_admin,mail_rütli@uri.ch,Industriestrasse 63,FR,6441
2537,Gersau_admin,mail_gersau@schwyz.ch,Marktgasse 8,DE,6442
2538,Morschach_admin,mail_morschach@schwyz.ch,Marktplatz 85,IT,6443
2539,Riemenstalden_admin,mail_riemenstalden@schwyz.ch,Bärenplatz 35,DE,6452
2540,Sisikon_admin,mail_sisikon@uri.ch,Rue de la Croix-Rouge 25,DE,6452
2541,Flüelen_admin,mail_flüelen@uri.ch,Via Trevano 22,DE,6454
2542,Altdorf_UR_admin,mail_altdorf_ur@uri.ch,Marktplatz 100,DE,6460
2543,Isenthal_admin,mail_isenthal@uri.ch,Bärenplatz 76,IT,6461
2544,Seedorf_UR_admin,mail_seedorf_ur@uri.ch,Tellstrasse 60,DE,6462
2545,Bürglen_UR_admin,mail_bürglen_ur@uri.ch,Werdstrasse 12,DE,6463
2546,Spiringen_admin,mail_spiringen@uri.ch,Marktplatz 30,IT,6464
