ID,username,mail,language,street,PLZ
2328,Honau_Luzern_admin,mail_honau@luzern.ch,IT,Zürcherstrasse 34,6038
2329,Root_Längenbold_Luzern_admin,mail_root_längenbold@luzern.ch,IT,Hirschengraben 9,6039
2330,Dietwil_Aargau_admin,mail_dietwil@aargau.ch,IT,Bärenplatz 18,6042
2331,Adligenswil_Luzern_admin,mail_adligenswil@luzern.ch,DE,Rue de la Croix-Rouge 19,6043
2332,Udligenswil_Luzern_admin,mail_udligenswil@luzern.ch,FR,Marktgasse 36,6044
2333,Meggen_Luzern_admin,mail_meggen@luzern.ch,FR,Morgartenstrasse 10,6045
2334,Kastanienbaum_Luzern_admin,mail_kastanienbaum@luzern.ch,FR,Tellstrasse 97,6047
2335,Horw_Luzern_admin,mail_horw@luzern.ch,IT,Rue de la Croix-Rouge 10,6048
2336,Hergiswil_NW_Nidwalden_admin,mail_hergiswil_nw@nidwalden.ch,IT,Industriestrasse 39,6052
2337,Alpnachstad_Obwalden_admin,mail_alpnachstad@obwalden.ch,IT,Bärenplatz 17,6053
2338,Alpnach_Dorf_Obwalden_admin,mail_alpnach_dorf@obwalden.ch,FR,Usterstrasse 17,6055
2339,Kägiswil_Obwalden_admin,mail_kägiswil@obwalden.ch,FR,Bahnhofstrasse 3,6056
2340,Sarnen_Obwalden_admin,mail_sarnen@obwalden.ch,IT,Marktgasse 90,6060
2341,Ramersberg_Obwalden_admin,mail_ramersberg@obwalden.ch,DE,Hirschengraben 68,6060
2342,Wilen_(Sarnen)_Obwalden_admin,mail_wilen_(sarnen)@obwalden.ch,DE,Marktplatz 91,6062
2343,Stalden_(Sarnen)_Obwalden_admin,mail_stalden_(sarnen)@obwalden.ch,FR,Rue du Château 87,6063
2344,Kerns_Obwalden_admin,mail_kerns@obwalden.ch,DE,Rue de l'hôpital 16,6064
2345,St._Niklausen OW_Obwalden_admin,mail_st._niklausen ow@obwalden.ch,IT,Winkelriedstrasse 32,6066
2346,Melchtal_Obwalden_admin,mail_melchtal@obwalden.ch,FR,Bahnhofstrasse 5,6067
2347,Melchsee-Frutt_Obwalden_admin,mail_melchsee-frutt@obwalden.ch,FR,Marktplatz 14,6068
2348,Sachseln_Obwalden_admin,mail_sachseln@obwalden.ch,IT,Via Trevano 5,6072
2349,Flüeli-Ranft_Obwalden_admin,mail_flüeli-ranft@obwalden.ch,IT,Morgartenstrasse 32,6073
2350,Giswil_Obwalden_admin,mail_giswil@obwalden.ch,DE,Morgartenstrasse 76,6074
2351,Bürglen_OW_Obwalden_admin,mail_bürglen_ow@obwalden.ch,DE,Marktgasse 15,6078
2352,Lungern_Obwalden_admin,mail_lungern@obwalden.ch,FR,Usterstrasse 84,6078
2353,Hasliberg_Hohfluh_Bern_admin,mail_hasliberg_hohfluh@bern.ch,IT,Bärenplatz 52,6083
2354,Hasliberg_Wasserwendi_Bern_admin,mail_hasliberg_wasserwendi@bern.ch,DE,Winkelriedstrasse 76,6084
2355,Hasliberg_Goldern_Bern_admin,mail_hasliberg_goldern@bern.ch,IT,Morgartenstrasse 56,6085
2356,Hasliberg_Reuti_Bern_admin,mail_hasliberg_reuti@bern.ch,DE,Rue du Château 78,6086
2357,Malters_Luzern_admin,mail_malters@luzern.ch,DE,Tellstrasse 22,6102
2358,Schwarzenberg_LU_Luzern_admin,mail_schwarzenberg_lu@luzern.ch,IT,Zürcherstrasse 31,6103
2359,Schachen_LU_Luzern_admin,mail_schachen_lu@luzern.ch,FR,Rue de l'hôpital 45,6105
2360,Werthenstein_Luzern_admin,mail_werthenstein@luzern.ch,FR,Marktplatz 25,6106
2361,Fontannen_b. Wolhusen_Luzern_admin,mail_fontannen_b. wolhusen@luzern.ch,IT,Hirschengraben 26,6110
2362,Wolhusen_Luzern_admin,mail_wolhusen@luzern.ch,DE,Dufourstrasse 89,6110
2363,Doppleschwand_Luzern_admin,mail_doppleschwand@luzern.ch,DE,Usterstrasse 25,6112
2364,Romoos_Luzern_admin,mail_romoos@luzern.ch,FR,Tellstrasse 1,6113
2365,Steinhuserberg_Luzern_admin,mail_steinhuserberg@luzern.ch,IT,Zürcherstrasse 56,6114
2366,Menznau_Luzern_admin,mail_menznau@luzern.ch,FR,Morgartenstrasse 46,6122
2367,Geiss_Luzern_admin,mail_geiss@luzern.ch,FR,Piazza Riforma 66,6123
2368,Menzberg_Luzern_admin,mail_menzberg@luzern.ch,DE,Tellstrasse 42,6125
2369,Daiwil_Luzern_admin,mail_daiwil@luzern.ch,IT,Morgartenstrasse 42,6126
2370,Willisau_Luzern_admin,mail_willisau@luzern.ch,DE,Morgartenstrasse 19,6130
2371,Rohrmatt_Luzern_admin,mail_rohrmatt@luzern.ch,IT,Rue de la Croix-Rouge 78,6132
2372,Hergiswil_b. Willisau_Luzern_admin,mail_hergiswil_b. willisau@luzern.ch,IT,Werdstrasse 23,6133
2373,Gettnau_Luzern_admin,mail_gettnau@luzern.ch,DE,Zürcherstrasse 1,6142
2374,Ohmstal_Luzern_admin,mail_ohmstal@luzern.ch,FR,Marktgasse 76,6143
2375,Zell_LU_Luzern_admin,mail_zell_lu@luzern.ch,FR,Winkelriedstrasse 88,6144
2376,Fischbach_LU_Luzern_admin,mail_fischbach_lu@luzern.ch,IT,Usterstrasse 35,6145
2377,Grossdietwil_Luzern_admin,mail_grossdietwil@luzern.ch,FR,Dufourstrasse 44,6146
2378,Altbüron_Luzern_admin,mail_altbüron@luzern.ch,DE,Place de l'hôtel 61,6147
2379,Hüswil_Luzern_admin,mail_hüswil@luzern.ch,FR,Zürcherstrasse 80,6152
2380,Ufhusen_Luzern_admin,mail_ufhusen@luzern.ch,DE,Marktplatz 40,6153
2381,Hofstatt_Luzern_admin,mail_hofstatt@luzern.ch,IT,Industriestrasse 63,6154
2382,Luthern_Bad_Luzern_admin,mail_luthern_bad@luzern.ch,DE,Rue du Château 58,6156
2383,Luthern_Luzern_admin,mail_luthern@luzern.ch,IT,Dufourstrasse 57,6156
2384,Rengg_Luzern_admin,mail_rengg@luzern.ch,DE,Morgartenstrasse 46,6162
2385,Finsterwald_b. Entlebuch_Luzern_admin,mail_finsterwald_b. entlebuch@luzern.ch,FR,Piazza Riforma 47,6162
2386,Entlebuch_Luzern_admin,mail_entlebuch@luzern.ch,FR,Place de l'hôtel 43,6162
2387,Ebnet_Luzern_admin,mail_ebnet@luzern.ch,FR,Place de l'hôtel 1,6163
2388,Hasle_LU_Luzern_admin,mail_hasle_lu@luzern.ch,FR,Morgartenstrasse 12,6166
2389,Bramboden_Luzern_admin,mail_bramboden@luzern.ch,IT,Zürcherstrasse 50,6167
2390,Schüpfheim_Luzern_admin,mail_schüpfheim@luzern.ch,DE,Bahnhofstrasse 3,6170
2391,Flühli_LU_Luzern_admin,mail_flühli_lu@luzern.ch,FR,Hirschengraben 54,6173
2392,Sörenberg_Luzern_admin,mail_sörenberg@luzern.ch,DE,Piazza Riforma 78,6174
2393,Escholzmatt_Luzern_admin,mail_escholzmatt@luzern.ch,DE,Tellstrasse 42,6182
2394,Wiggen_Luzern_admin,mail_wiggen@luzern.ch,DE,Industriestrasse 9,6192
2395,Marbach_LU_Luzern_admin,mail_marbach_lu@luzern.ch,DE,Marktgasse 12,6196
2396,Schangnau_Bern_admin,mail_schangnau@bern.ch,DE,Zürcherstrasse 28,6197
2397,Sempach_Station_Luzern_admin,mail_sempach_station@luzern.ch,FR,Werdstrasse 33,6203
2398,Sempach_Luzern_admin,mail_sempach@luzern.ch,DE,Bärenplatz 64,6204
2399,Eich_Luzern_admin,mail_eich@luzern.ch,FR,Winkelriedstrasse 76,6205
2400,Neuenkirch_Luzern_admin,mail_neuenkirch@luzern.ch,IT,Rue de la Croix-Rouge 64,6206
2401,Nottwil_Luzern_admin,mail_nottwil@luzern.ch,FR,Winkelriedstrasse 4,6207
2402,Oberkirch_LU_Luzern_admin,mail_oberkirch_lu@luzern.ch,FR,Place de l'hôtel 33,6208
2403,Sursee_Luzern_admin,mail_sursee@luzern.ch,FR,Hirschengraben 6,6210
2404,Buchs_LU_Luzern_admin,mail_buchs_lu@luzern.ch,DE,Poststrasse 16,6211
2405,Kaltbach_Luzern_admin,mail_kaltbach@luzern.ch,FR,Zürcherstrasse 84,6212
2406,St._Erhard_Luzern_admin,mail_st._erhard@luzern.ch,FR,Rue de l'hôpital 13,6212
2407,Knutwil_Luzern_admin,mail_knutwil@luzern.ch,DE,Rue de l'hôpital 40,6213
2408,Schenkon_Luzern_admin,mail_schenkon@luzern.ch,DE,Bärenplatz 45,6214
2409,Schwarzenbach_Beromünster_Luzern_admin,mail_schwarzenbach_beromünster@luzern.ch,DE,Marktplatz 88,6215
2410,Beromünster_Luzern_admin,mail_beromünster@luzern.ch,FR,Rue du Château 94,6215
2411,Mauensee_Luzern_admin,mail_mauensee@luzern.ch,FR,Place de l'hôtel 35,6216
2412,Kottwil_Luzern_admin,mail_kottwil@luzern.ch,IT,Hirschengraben 49,6217
2413,Ettiswil_Luzern_admin,mail_ettiswil@luzern.ch,FR,Marktplatz 6,6218
2414,Rickenbach_LU_Luzern_admin,mail_rickenbach_lu@luzern.ch,DE,Rue de la Croix-Rouge 32,6221
2415,Gunzwil_Luzern_admin,mail_gunzwil@luzern.ch,IT,Marktplatz 33,6222
2416,Schlierbach_Luzern_admin,mail_schlierbach@luzern.ch,IT,Marktgasse 58,6231
2417,Geuensee_Luzern_admin,mail_geuensee@luzern.ch,FR,Tellstrasse 96,6232
2418,Büron_Luzern_admin,mail_büron@luzern.ch,FR,Dufourstrasse 71,6233
2419,Kulmerau_Luzern_admin,mail_kulmerau@luzern.ch,FR,Rue de l'hôpital 1,6234
2420,Triengen_Luzern_admin,mail_triengen@luzern.ch,FR,Marktplatz 31,6234
2421,Winikon_Luzern_admin,mail_winikon@luzern.ch,FR,Place de l'hôtel 85,6235
2422,Wilihof_Luzern_admin,mail_wilihof@luzern.ch,IT,Rue de l'hôpital 3,6236
2423,Wauwil_Luzern_admin,mail_wauwil@luzern.ch,IT,Dufourstrasse 65,6242
2424,Egolzwil_Luzern_admin,mail_egolzwil@luzern.ch,FR,Marktplatz 84,6243
2425,Nebikon_Luzern_admin,mail_nebikon@luzern.ch,FR,Usterstrasse 73,6244
2426,Ebersecken_Luzern_admin,mail_ebersecken@luzern.ch,IT,Bahnhofstrasse 3,6245
2427,Altishofen_Luzern_admin,mail_altishofen@luzern.ch,FR,Via Trevano 80,6246
2428,Schötz_Luzern_admin,mail_schötz@luzern.ch,DE,Usterstrasse 37,6247
2429,Alberswil_Luzern_admin,mail_alberswil@luzern.ch,DE,Werdstrasse 67,6248
2430,Dagmersellen_Luzern_admin,mail_dagmersellen@luzern.ch,DE,Poststrasse 99,6252
2431,Uffikon_Luzern_admin,mail_uffikon@luzern.ch,DE,Marktplatz 66,6253
2432,Reidermoos_Luzern_admin,mail_reidermoos@luzern.ch,DE,Rue de l'hôpital 36,6260
2433,Hintermoos_Luzern_admin,mail_hintermoos@luzern.ch,DE,Usterstrasse 64,6260
2434,Mehlsecken_Luzern_admin,mail_mehlsecken@luzern.ch,FR,Dufourstrasse 68,6260
2435,Reiden_Luzern_admin,mail_reiden@luzern.ch,IT,Bärenplatz 74,6260
2436,Langnau_b. Reiden_Luzern_admin,mail_langnau_b. reiden@luzern.ch,FR,Rue de l'hôpital 44,6262
2437,Richenthal_Luzern_admin,mail_richenthal@luzern.ch,FR,Via Trevano 75,6263
2438,Pfaffnau_Luzern_admin,mail_pfaffnau@luzern.ch,DE,Industriestrasse 23,6264
2439,Roggliswil_Luzern_admin,mail_roggliswil@luzern.ch,FR,Winkelriedstrasse 38,6265
2440,Eschenbach_LU_Luzern_admin,mail_eschenbach_lu@luzern.ch,IT,Piazza Riforma 72,6274
2441,Ballwil_Luzern_admin,mail_ballwil@luzern.ch,DE,Marktplatz 93,6275
2442,Hohenrain_Luzern_admin,mail_hohenrain@luzern.ch,DE,Marktgasse 24,6276
2443,Kleinwangen_Luzern_admin,mail_kleinwangen@luzern.ch,IT,Morgartenstrasse 47,6277
2444,Lieli_LU_Luzern_admin,mail_lieli_lu@luzern.ch,FR,Rue de la Croix-Rouge 77,6277
2445,Hochdorf_Luzern_admin,mail_hochdorf@luzern.ch,FR,Werdstrasse 18,6280
2446,Urswil_Luzern_admin,mail_urswil@luzern.ch,FR,Morgartenstrasse 84,6280
2447,Baldegg_Luzern_admin,mail_baldegg@luzern.ch,DE,Marktgasse 12,6283
2448,Sulz_LU_Luzern_admin,mail_sulz_lu@luzern.ch,DE,Werdstrasse 43,6284
2449,Gelfingen_Luzern_admin,mail_gelfingen@luzern.ch,FR,Marktgasse 31,6284
2450,Retschwil_Luzern_admin,mail_retschwil@luzern.ch,IT,Hirschengraben 46,6285
2451,Hitzkirch_Luzern_admin,mail_hitzkirch@luzern.ch,FR,Place de l'hôtel 4,6285
2452,Altwis_Luzern_admin,mail_altwis@luzern.ch,DE,Poststrasse 52,6286
2453,Aesch_LU_Luzern_admin,mail_aesch_lu@luzern.ch,IT,Dufourstrasse 80,6287
2454,Schongau_Luzern_admin,mail_schongau@luzern.ch,DE,Marktplatz 12,6288
2455,Müswangen_Luzern_admin,mail_müswangen@luzern.ch,DE,Werdstrasse 71,6289
2456,Hämikon_Luzern_admin,mail_hämikon@luzern.ch,DE,Werdstrasse 13,6289
2457,Ermensee_Luzern_admin,mail_ermensee@luzern.ch,IT,Rue de la Croix-Rouge 17,6294
2458,Mosen_Luzern_admin,mail_mosen@luzern.ch,IT,Zürcherstrasse 95,6295
2459,Zug_Zug_admin,mail_zug@zug.ch,FR,Usterstrasse 60,6300
2460,Zugerberg_Zug_admin,mail_zugerberg@zug.ch,DE,Bahnhofstrasse 3,6300
2461,Steinhausen_Zug_admin,mail_steinhausen@zug.ch,FR,Poststrasse 94,6312
2462,Edlibach_Zug_admin,mail_edlibach@zug.ch,DE,Tellstrasse 60,6313
2463,Finstersee_Zug_admin,mail_finstersee@zug.ch,FR,Marktplatz 39,6313
2464,Menzingen_Zug_admin,mail_menzingen@zug.ch,FR,Marktplatz 40,6313
2465,Neuägeri_Zug_admin,mail_neuägeri@zug.ch,DE,Bahnhofstrasse 14,6314
2466,Unterägeri_Zug_admin,mail_unterägeri@zug.ch,FR,Dufourstrasse 35,6314
2467,Morgarten_Zug_admin,mail_morgarten@zug.ch,IT,Rue du Château 57,6315
2468,Alosen_Zug_admin,mail_alosen@zug.ch,FR,Rue de la Croix-Rouge 90,6315
2469,Oberägeri_Zug_admin,mail_oberägeri@zug.ch,DE,Marktgasse 61,6315
2470,Oberwil_b. Zug_Zug_admin,mail_oberwil_b. zug@zug.ch,FR,Marktgasse 92,6317
2471,Walchwil_Zug_admin,mail_walchwil@zug.ch,DE,Winkelriedstrasse 26,6318
2472,Allenwinden_Zug_admin,mail_allenwinden@zug.ch,DE,Usterstrasse 45,6319
2473,Cham_Zug_admin,mail_cham@zug.ch,DE,Dufourstrasse 8,6330
2474,Hünenberg_Zug_admin,mail_hünenberg@zug.ch,FR,Marktplatz 27,6331
2475,Hagendorn_Zug_admin,mail_hagendorn@zug.ch,DE,Usterstrasse 91,6332
2476,Hünenberg_See_Zug_admin,mail_hünenberg_see@zug.ch,IT,Rue de l'hôpital 81,6333
2477,Baar_Zug_admin,mail_baar@zug.ch,IT,Piazza Riforma 87,6340
2478,Sihlbrugg_Zug_admin,mail_sihlbrugg@zug.ch,DE,Bärenplatz 23,6340
2479,Buonas_Zug_admin,mail_buonas@zug.ch,IT,Piazza Riforma 53,6343
2480,Risch_Zug_admin,mail_risch@zug.ch,FR,Hirschengraben 75,6343
2481,Holzhäusern_ZG_Zug_admin,mail_holzhäusern_zg@zug.ch,IT,Zürcherstrasse 80,6343
2482,Rotkreuz_Zug_admin,mail_rotkreuz@zug.ch,DE,Zürcherstrasse 34,6343
2483,Meierskappel_Luzern_admin,mail_meierskappel@luzern.ch,FR,Werdstrasse 40,6344
2484,Neuheim_Zug_admin,mail_neuheim@zug.ch,DE,Piazza Riforma 81,6345
2485,Weggis_Luzern_admin,mail_weggis@luzern.ch,FR,Rue du Château 6,6353
2486,Vitznau_Luzern_admin,mail_vitznau@luzern.ch,FR,Bärenplatz 3,6354
2487,Rigi_Kaltbad_Luzern_admin,mail_rigi_kaltbad@luzern.ch,IT,Bahnhofstrasse 76,6356
2488,Stansstad_Nidwalden_admin,mail_stansstad@nidwalden.ch,FR,Werdstrasse 88,6362
2489,Obbürgen_Nidwalden_admin,mail_obbürgen@nidwalden.ch,DE,Dufourstrasse 63,6363
2490,Bürgenstock_Nidwalden_admin,mail_bürgenstock@nidwalden.ch,IT,Marktplatz 65,6363
2491,Fürigen_Nidwalden_admin,mail_fürigen@nidwalden.ch,DE,Bärenplatz 56,6363
2492,Kehrsiten_Nidwalden_admin,mail_kehrsiten@nidwalden.ch,DE,Rue de la Croix-Rouge 2,6365
2493,Stans_Nidwalden_admin,mail_stans@nidwalden.ch,IT,Usterstrasse 10,6370
2494,Oberdorf_NW_Nidwalden_admin,mail_oberdorf_nw@nidwalden.ch,FR,Place de l'hôtel 34,6370
2495,Ennetmoos_Nidwalden_admin,mail_ennetmoos@nidwalden.ch,DE,Rue de la Croix-Rouge 54,6372
2496,Ennetbürgen_Nidwalden_admin,mail_ennetbürgen@nidwalden.ch,IT,Bärenplatz 56,6373
2497,Buochs_Nidwalden_admin,mail_buochs@nidwalden.ch,FR,Morgartenstrasse 65,6374
2498,Beckenried_Nidwalden_admin,mail_beckenried@nidwalden.ch,FR,Place de l'hôtel 6,6375
2499,Emmetten_Nidwalden_admin,mail_emmetten@nidwalden.ch,FR,Piazza Riforma 28,6376
2500,Seelisberg_Uri_admin,mail_seelisberg@uri.ch,FR,Rue du Château 89,6377
2501,Büren_NW_Nidwalden_admin,mail_büren_nw@nidwalden.ch,DE,Marktplatz 3,6382
2502,Niederrickenbach_Nidwalden_admin,mail_niederrickenbach@nidwalden.ch,DE,Place de l'hôtel 73,6383
2503,Wiesenberg_Nidwalden_admin,mail_wiesenberg@nidwalden.ch,IT,Marktgasse 88,6383
2504,Wirzweli_Nidwalden_admin,mail_wirzweli@nidwalden.ch,DE,Bärenplatz 2,6383
2505,Dallenwil_Nidwalden_admin,mail_dallenwil@nidwalden.ch,IT,Tellstrasse 82,6383
2506,Wolfenschiessen_Nidwalden_admin,mail_wolfenschiessen@nidwalden.ch,IT,Place de l'hôtel 96,6386
2507,Oberrickenbach_Nidwalden_admin,mail_oberrickenbach@nidwalden.ch,DE,Morgartenstrasse 16,6387
2508,Grafenort_Obwalden_admin,mail_grafenort@obwalden.ch,IT,Tellstrasse 12,6388
2509,Engelberg_Obwalden_admin,mail_engelberg@obwalden.ch,DE,Rue de l'hôpital 22,6390
2510,Merlischachen_Schwyz_admin,mail_merlischachen@schwyz.ch,IT,Bärenplatz 82,6402
2511,Küssnacht_am Rigi_Schwyz_admin,mail_küssnacht_am rigi@schwyz.ch,IT,Rue de la Croix-Rouge 81,6403
2512,Greppen_Luzern_admin,mail_greppen@luzern.ch,IT,Hirschengraben 39,6404
2513,Immensee_Schwyz_admin,mail_immensee@schwyz.ch,DE,Usterstrasse 76,6405
2514,Rigi_Klösterli_Schwyz_admin,mail_rigi_klösterli@schwyz.ch,IT,Werdstrasse 79,6410
2515,Rigi_Staffel_Schwyz_admin,mail_rigi_staffel@schwyz.ch,DE,Marktgasse 1,6410
2516,Rigi_Kulm_Schwyz_admin,mail_rigi_kulm@schwyz.ch,IT,Usterstrasse 10,6410
2517,Rigi_Scheidegg_Schwyz_admin,mail_rigi_scheidegg@schwyz.ch,IT,Morgartenstrasse 54,6410
2518,Goldau_Schwyz_admin,mail_goldau@schwyz.ch,DE,Usterstrasse 20,6410
2519,Oberarth_Schwyz_admin,mail_oberarth@schwyz.ch,DE,Via Trevano 46,6414
2520,Arth_Schwyz_admin,mail_arth@schwyz.ch,FR,Industriestrasse 62,6415
2521,Steinerberg_Schwyz_admin,mail_steinerberg@schwyz.ch,FR,Place de l'hôtel 20,6416
2522,Sattel_Schwyz_admin,mail_sattel@schwyz.ch,IT,Place de l'hôtel 11,6417
2523,Rothenthurm_Schwyz_admin,mail_rothenthurm@schwyz.ch,DE,Dufourstrasse 72,6418
2524,Steinen_Schwyz_admin,mail_steinen@schwyz.ch,IT,Piazza Riforma 82,6422
2525,Seewen_SZ_Schwyz_admin,mail_seewen_sz@schwyz.ch,IT,Industriestrasse 16,6423
2526,Lauerz_Schwyz_admin,mail_lauerz@schwyz.ch,IT,Zürcherstrasse 98,6424
2527,Schwyz_Schwyz_admin,mail_schwyz@schwyz.ch,DE,Werdstrasse 92,6430
2528,Rickenbach_b. Schwyz_Schwyz_admin,mail_rickenbach_b. schwyz@schwyz.ch,IT,Piazza Riforma 75,6432
2529,Stoos_SZ_Schwyz_admin,mail_stoos_sz@schwyz.ch,DE,Piazza Riforma 19,6433
2530,Illgau_Schwyz_admin,mail_illgau@schwyz.ch,IT,Piazza Riforma 85,6434
2531,Ried_(Muotathal)_Schwyz_admin,mail_ried_(muotathal)@schwyz.ch,FR,Place de l'hôtel 58,6436
2532,Bisisthal_Schwyz_admin,mail_bisisthal@schwyz.ch,DE,Place de l'hôtel 65,6436
2533,Muotathal_Schwyz_admin,mail_muotathal@schwyz.ch,IT,Bärenplatz 6,6436
2534,Ibach_Schwyz_admin,mail_ibach@schwyz.ch,DE,Poststrasse 19,6438
2535,Brunnen_Schwyz_admin,mail_brunnen@schwyz.ch,DE,Rue du Château 49,6440
2536,Rütli_Uri_admin,mail_rütli@uri.ch,DE,Hirschengraben 8,6441
2537,Gersau_Schwyz_admin,mail_gersau@schwyz.ch,IT,Rue de la Croix-Rouge 1,6442
2538,Morschach_Schwyz_admin,mail_morschach@schwyz.ch,FR,Via Trevano 88,6443
2539,Riemenstalden_Schwyz_admin,mail_riemenstalden@schwyz.ch,IT,Morgartenstrasse 4,6452
2540,Sisikon_Uri_admin,mail_sisikon@uri.ch,DE,Marktplatz 99,6452
2541,Flüelen_Uri_admin,mail_flüelen@uri.ch,IT,Usterstrasse 13,6454
2542,Altdorf_UR_Uri_admin,mail_altdorf_ur@uri.ch,DE,Hirschengraben 99,6460
2543,Isenthal_Uri_admin,mail_isenthal@uri.ch,FR,Rue de la Croix-Rouge 88,6461
2544,Seedorf_UR_Uri_admin,mail_seedorf_ur@uri.ch,DE,Rue de la Croix-Rouge 40,6462
2545,Bürglen_UR_Uri_admin,mail_bürglen_ur@uri.ch,FR,Zürcherstrasse 60,6463
2546,Spiringen_Uri_admin,mail_spiringen@uri.ch,FR,Usterstrasse 86,6464
2547,Unterschächen_Uri_admin,mail_unterschächen@uri.ch,FR,Dufourstrasse 95,6465
2548,Bauen_Uri_admin,mail_bauen@uri.ch,IT,Usterstrasse 16,6466
2549,Schattdorf_Uri_admin,mail_schattdorf@uri.ch,DE,Marktgasse 68,6467
2550,Attinghausen_Uri_admin,mail_attinghausen@uri.ch,IT,Werdstrasse 82,6468
2551,Haldi_b. Schattdorf_Uri_admin,mail_haldi_b. schattdorf@uri.ch,IT,Marktplatz 4,6469
2552,Erstfeld_Uri_admin,mail_erstfeld@uri.ch,DE,Usterstrasse 63,6472
2553,Silenen_Uri_admin,mail_silenen@uri.ch,IT,Rue de la Croix-Rouge 48,6473
2554,Amsteg_Uri_admin,mail_amsteg@uri.ch,DE,Morgartenstrasse 11,6474
2555,Bristen_Uri_admin,mail_bristen@uri.ch,DE,Rue de l'hôpital 32,6475
2556,Intschi_Uri_admin,mail_intschi@uri.ch,IT,Marktgasse 43,6476
2557,Gurtnellen_Uri_admin,mail_gurtnellen@uri.ch,FR,Rue de l'hôpital 27,6482
2558,Wassen_UR_Uri_admin,mail_wassen_ur@uri.ch,FR,Via Trevano 66,6484
2559,Meien_Uri_admin,mail_meien@uri.ch,IT,Morgartenstrasse 2,6485
2560,Göschenen_Uri_admin,mail_göschenen@uri.ch,FR,Bärenplatz 42,6487
2561,Andermatt_Uri_admin,mail_andermatt@uri.ch,DE,Usterstrasse 86,6490
2562,Realp_Uri_admin,mail_realp@uri.ch,IT,Bärenplatz 66,6491
2563,Hospental_Uri_admin,mail_hospental@uri.ch,DE,Hirschengraben 46,6493
2564,Bellinzona_Tessin_admin,mail_bellinzona@tessin.ch,DE,Dufourstrasse 81,6500
2565,Giubiasco_Tessin_admin,mail_giubiasco@tessin.ch,FR,Zürcherstrasse 14,6512
2566,Monte_Carasso_Tessin_admin,mail_monte_carasso@tessin.ch,DE,Morgartenstrasse 82,6513
2567,Sementina_Tessin_admin,mail_sementina@tessin.ch,IT,Tellstrasse 66,6514
2568,Gudo_Tessin_admin,mail_gudo@tessin.ch,IT,Marktgasse 98,6515
2569,Cugnasco_Tessin_admin,mail_cugnasco@tessin.ch,FR,Marktgasse 22,6516
2570,Arbedo_Tessin_admin,mail_arbedo@tessin.ch,IT,Rue du Château 87,6517
2571,Gorduno_Tessin_admin,mail_gorduno@tessin.ch,IT,Marktplatz 60,6518
2572,Preonzo_Tessin_admin,mail_preonzo@tessin.ch,FR,Dufourstrasse 28,6523
2573,Moleno_Tessin_admin,mail_moleno@tessin.ch,DE,Winkelriedstrasse 78,6524
2574,Gnosca_Tessin_admin,mail_gnosca@tessin.ch,DE,Hirschengraben 56,6525
2575,Prosito_Tessin_admin,mail_prosito@tessin.ch,DE,Industriestrasse 58,6526
2576,Lodrino_Tessin_admin,mail_lodrino@tessin.ch,IT,Tellstrasse 14,6527
2577,Camorino_Tessin_admin,mail_camorino@tessin.ch,IT,Morgartenstrasse 4,6528
2578,Castione_Tessin_admin,mail_castione@tessin.ch,IT,Piazza Riforma 65,6532
2579,Lumino_Tessin_admin,mail_lumino@tessin.ch,IT,Morgartenstrasse 97,6533
2580,S._Vittore_Graubünden_admin,mail_s._vittore@graubünden.ch,FR,Werdstrasse 31,6534
2581,Roveredo_GR_Graubünden_admin,mail_roveredo_gr@graubünden.ch,FR,Piazza Riforma 54,6535
2582,Grono_Graubünden_admin,mail_grono@graubünden.ch,DE,Zürcherstrasse 52,6537
2583,Verdabbio_Graubünden_admin,mail_verdabbio@graubünden.ch,IT,Poststrasse 57,6538
2584,Castaneda_Graubünden_admin,mail_castaneda@graubünden.ch,FR,Rue de la Croix-Rouge 60,6540
2585,Sta._Maria in Calanca_Graubünden_admin,mail_sta._maria in calanca@graubünden.ch,DE,Rue de l'hôpital 85,6541
2586,Buseno_Graubünden_admin,mail_buseno@graubünden.ch,FR,Tellstrasse 65,6542
2587,Arvigo_Graubünden_admin,mail_arvigo@graubünden.ch,IT,Dufourstrasse 11,6543
2588,Braggio_Graubünden_admin,mail_braggio@graubünden.ch,IT,Winkelriedstrasse 2,6544
2589,Selma_Graubünden_admin,mail_selma@graubünden.ch,IT,Werdstrasse 23,6545
2590,Cauco_Graubünden_admin,mail_cauco@graubünden.ch,DE,Place de l'hôtel 49,6546
2591,Augio_Graubünden_admin,mail_augio@graubünden.ch,DE,Rue de la Croix-Rouge 62,6547
2592,Rossa_Graubünden_admin,mail_rossa@graubünden.ch,DE,Marktgasse 23,6548
2593,Laura_Graubünden_admin,mail_laura@graubünden.ch,IT,Poststrasse 28,6549
2594,Leggia_Graubünden_admin,mail_leggia@graubünden.ch,FR,Usterstrasse 22,6556
2595,Cama_Graubünden_admin,mail_cama@graubünden.ch,DE,Tellstrasse 22,6557
2596,Lostallo_Graubünden_admin,mail_lostallo@graubünden.ch,FR,Hirschengraben 19,6558
2597,Soazza_Graubünden_admin,mail_soazza@graubünden.ch,IT,Poststrasse 60,6562
2598,Mesocco_Graubünden_admin,mail_mesocco@graubünden.ch,IT,Via Trevano 17,6563
2599,S._Bernardino_Graubünden_admin,mail_s._bernardino@graubünden.ch,IT,Marktgasse 70,6565
